"Work_Year","Field","Job_Title","Experience_Level","Work_Time_Arrangement","Work_Office_Arrangement","Company_Size","Continent","Country","Company_Location_Code3","Salary_USD"
2023,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",126277
2023,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",228000
2023,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",120000
2023,"Machine Learning","Machine Learning Software Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2023,"Machine Learning","Machine Learning Software Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",90000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",126500
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",78000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",160000
2023,"Machine Learning","Machine Learning Software Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",272000
2023,"Machine Learning","Machine Learning Software Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",170000
2023,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",80000
2023,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",60000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",259000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",146000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",200000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",160000
2023,"Data Engineering","Data Engineer","Executive","Full-time","Remote","M","Americas","United States","USA",310000
2023,"Data Engineering","Data Engineer","Executive","Full-time","Remote","M","Americas","United States","USA",239000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",142000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",95000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",155000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",139500
2023,"Data Engineering","Data Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",140000
2023,"Data Engineering","Data Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",120000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",259000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",146000
2023,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Europe","Croatia","HRV",110736
2023,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Europe","Croatia","HRV",73824
2023,"Data Analysis","Data Analyst","Entry","Part-time","Remote","L","Asia","India","IND",18160
2023,"Data Science","Data Scientist","Entry","Full-time","Remote","L","Americas","Brazil","BRA",19910
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",247500
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",172200
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",225000
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",156400
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",139500
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",109400
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",125000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",90000
2023,"Machine Learning","Machine Learning Infrastructure Engineer","Senior","Full-time","Remote","M","Europe","France","FRA",107968
2023,"Machine Learning","Machine Learning Infrastructure Engineer","Senior","Full-time","Remote","M","Europe","France","FRA",75577
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",185900
2023,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",129300
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",139500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",109400
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",120000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Americas","United States","USA",75000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",169000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",110600
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",288000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",140000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",288000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",140000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",120000
2023,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",90000
2023,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",73824
2023,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Europe","United Kingdom","GBR",61520
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",215050
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",156400
2023,"Data Engineering","Data Architect","Senior","Full-time","Remote","M","Americas","United States","USA",198000
2023,"Data Engineering","Data Architect","Senior","Full-time","Remote","M","Americas","United States","USA",114000
2023,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",75000
2023,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",60000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",204500
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",142200
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",209300
2023,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",182200
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Americas","United States","USA",140000
2023,"Data Engineering","Data Manager","Senior","Full-time","In-Person","M","Americas","United States","USA",120000
2022,"Data Science","Data Scientist","Entry","Full-time","In-Person","M","Americas","United States","USA",85000
2023,"Machine Learning","Machine Learning Engineer","Mid","Full-time","Remote","M","Europe","United Kingdom","GBR",49216
2023,"Data Science","Research Engineer","Entry","Full-time","Remote","M","Europe","United Kingdom","GBR",120000
2023,"Data Science","Research Engineer","Entry","Full-time","Remote","M","Europe","United Kingdom","GBR",60000
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",147100
2023,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",90700
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",230000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",170000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",227000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",108000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",180000
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",160000
2023,"Data Engineering","Data Architect","Senior","Full-time","Remote","M","Americas","United States","USA",180000
2023,"Data Engineering","Data Architect","Senior","Full-time","Remote","M","Americas","United States","USA",160000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",130000
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Europe","Spain","ESP",56143
2023,"Data Analysis","Data Analyst","Senior","Full-time","Remote","M","Europe","Spain","ESP",51824
2023,"Data Analysis","Data Analyst","Entry","Full-time","Remote","L","Americas","United States","USA",60000
2023,"Data Analysis","Data Analyst","Entry","Full-time","Hybrid","L","Americas","United States","USA",50000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",226700
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",133300
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",252000
2023,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",129000
2023,"Data Engineering","Big Data Architect","Senior","Full-time","Remote","L","Europe","United Kingdom","GBR",153799
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",80000
2023,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",52500
2023,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",250000
